School_Code,SuburbPostCodeKey,AgeID,School_Name,Street,Suburb,Postcode,Student_numbers,Indigenous_percentage,LBOTE_percentage,ICSEA_Value,Level_of_Schooling,Opportunity_Class,School_Specialty_Type,School_Subtype,Intensive_English_Centre,School_Gender,Phone,School_Email,Fax,Late_Opening_School,Latitude,Longitude,Date_Extracted,LatLong
5767,"2197-Bass Hill",30138,"George Bass School","106 Johnston Road","Bass Hill","2197","97","NA","79",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","9728 4450","georgebass-s.school@det.nsw.edu.au","9728 4452","N",-33.898788,150.9949744,2017-07-03 00:00:00.000,"-33.898788,150.9949744"
4214,"2700-Narrandera",10550,"Narrandera East Infants School","Elizabeth St","Narrandera","2700","69","26","NA",-1,"Infants School","N","Comprehensive","Kinder to Year 2","N","Coed","6959 1858","narrandere-p.school@det.nsw.edu.au","6959 1756","N",-34.750279,146.565792,2017-07-03 00:00:00.000,"-34.750279,146.565792"
4658,"2070-Lindfield",99994658,"Lindfield Learning Village","99 Eton Road","Lindfield","2070","NA","NA","NA",-1,"Central/Community School","N","Comprehensive","Kinder to Year 12","N","Coed","NA","NA","NA","N",,,2017-07-03 00:00:00.000,""
5116,"2370-Glen Innes",9421,"Glen Innes West Infants School","Coronation Ave","Glen Innes","2370","37","27","NA",-1,"Infants School","N","Comprehensive","Kinder to Year 2","N","Coed","6732 2459","gleninnesw-p.school@det.nsw.edu.au","6732 3360","N",-29.738734,151.723882,2017-07-03 00:00:00.000,"-29.738734,151.723882"
5128,"2320-Lorn",9159,"Nillo Infants School","37 Belmore Road","Lorn","2320","59","NA","NA",-1,"Infants School","N","Comprehensive","Kinder to Year 2","N","Coed","4933 5323","nilloinf-p.school@det.nsw.edu.au","4934 5074","N",-32.727541,151.559611,2017-07-03 00:00:00.000,"-32.727541,151.559611"
5133,"2327-Stanford Merthyr",9308,"Stanford Merthyr Infants School","Maitland St","Stanford Merthyr","2327","68","16","NA",-1,"Infants School","N","Comprehensive","Kinder to Year 2","N","Coed","4937 1192","stanmerthi-p.school@det.nsw.edu.au","4936 1178","N",-32.823423,151.495438,2017-07-03 00:00:00.000,"-32.823423,151.495438"
5423,"2019-Botany",24742,"John Brotchie Nursery School","1361 Botany Rd","Botany","2019","NA","NA","NA",-1,"Other School","N","Comprehensive","Nursery school (similar to a Pre school)","N","Coed","9316 8825","johnbrotch-p.school@det.nsw.edu.au","9316 4067","N",-33.942627,151.196138,2017-07-03 00:00:00.000,"-33.942627,151.196138"
5428,"2113-East Ryde",15118,"Field of Mars Environmental Education Centre","Pittwater Rd","East Ryde","2113","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","9816 1298","fieldofmar-e.school@det.nsw.edu.au","9816 3279","N",-33.816092,151.132849,2017-07-03 00:00:00.000,"-33.816092,151.132849"
5429,"2568-Menangle",24079,"Camden Park Environmental Education Centre","Finns Rd & Remembrance Drive","Menangle","2568","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4636 6313","camdenpk-e.school@det.nsw.edu.au","4636 6342","N",-34.120004,150.709685,2017-07-03 00:00:00.000,"-34.120004,150.709685"
5430,"2170-Chipping Norton",24082,"Georges River Environmental Education Centre","Central Ave","Chipping Norton","2170","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","9755 3189","georgesriv-e.school@det.nsw.edu.au","9755 3190","N",-33.910278,150.961511,2017-07-03 00:00:00.000,"-33.910278,150.961511"
5454,"2560-Campbelltown",16225,"Dorchester School","Briar Rd","Campbelltown","2560","48","54","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Juvenile Justice establishment","N","Boys","46215402","dorchester-s.school@det.nsw.edu.au","4621 5479","N",-34.088474,150.826331,2017-07-03 00:00:00.000,"-34.088474,150.826331"
5458,"2307-Shortland",24093,"Wetlands Environmental Education Centre","Sandgate Rd","Shortland","2307","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4955 8673","wetlands-e.school@det.nsw.edu.au","4950 0497","N",-32.876107,151.696132,2017-07-03 00:00:00.000,"-32.876107,151.696132"
5460,"2017-Waterloo",22743,"Green Square School","237 Botany Rd","Waterloo","2017","26","50","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","9319 1759","Greensq-s.school@det.nsw.edu.au","9310 3670","N",-33.904025,151.203108,2017-07-03 00:00:00.000,"-33.904025,151.203108"
5504,"2095-Manly",22858,"Royal Far West School","22 Wentworth St","Manly","2095","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Debilitated by physical difficulties","N","Coed","9977 2452","royalfarwe-s.school@det.nsw.edu.au","9976 2744","N",-33.798519,151.288476,2017-07-03 00:00:00.000,"-33.798519,151.288476"
5511,"2298-Waratah",16288,"Newcastle Senior School","66 Harriet Street","Waratah","2298","56","11","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","4985 3122","newcastles-s.school@det.nsw.edu.au","4985 3121","N",-32.909171,151.723388,2017-07-03 00:00:00.000,"-32.909171,151.723388"
5513,"2217-Kogarah",27657,"St George Hospital School","Paediatric Ward Lvl 1 East","Kogarah","2217","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","9113 2329","stgeorgeho-s.school@det.nsw.edu.au","9553 8051","N",-33.96671,151.13399,2017-07-03 00:00:00.000,"-33.96671,151.13399"
5515,"2096-Harbord",23661,"Stewart House School","22 Ellen St","Harbord","2096","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Debilitated by physical difficulties","N","Coed","9938 3822","stewarthou-s.school@det.nsw.edu.au","9905 6491","N",-33.77349,151.29131,2017-07-03 00:00:00.000,"-33.77349,151.29131"
5516,"2031-Randwick",17695,"Centennial Park School","78 Avoca Street","Randwick","2031","32","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9310 0588","Centennial-s.school@det.nsw.edu.au","9310 0480","N",-33.910564,151.243184,2017-07-03 00:00:00.000,"-33.910564,151.243184"
5538,"2113-North Ryde",16158,"Arndell School","Badajoz Rd","North Ryde","2113","12","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9888 3737","arndell-s.school@det.nsw.edu.au","9887 2941","N",-33.803223,151.125535,2017-07-03 00:00:00.000,"-33.803223,151.125535"
5540,"2050-Camperdown",16178,"Bridge Road School","127 Parramatta Rd","Camperdown","2050","28","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9519 8389","bridgerd-s.school@det.nsw.edu.au","9519 6418","N",-33.887445,151.175254,2017-07-03 00:00:00.000,"-33.887445,151.175254"
5543,"2050-Camperdown",27658,"Royal Prince Alfred Hospital School","12 Missenden Road","Camperdown","2050","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","95715417","rpahos-s.school@det.nsw.edu.au","95189656","N",-33.889314,151.180245,2017-07-03 00:00:00.000,"-33.889314,151.180245"
5544,"2065-St Leonards",27659,"Royal North Shore Hospital School","Chldn Ward Lev 5 Bld 53 Pacific Hwy","St Leonards","2065","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","02 9463 2280","royalnshos-s.school@det.nsw.edu.au","9906 6314","N",-33.820685,151.19079,2017-07-03 00:00:00.000,"-33.820685,151.19079"
5545,"2031-Randwick",27660,"Sydney Childrens Hospital School","Level 0 High St","Randwick","2031","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","9399 7119","sydchnhos-s.school@det.nsw.edu.au","9399 8925","N",-33.919053,151.239067,2017-07-03 00:00:00.000,"-33.919053,151.239067"
5546,"2229-Caringbah",27661,"Sutherland Hospital School","Child Adolescent Unit Lev 3 Kingsway","Caringbah","2229","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","9540 7669","sutherhos-s.school@det.nsw.edu.au","9540 4816","N",-34.038034,151.114597,2017-07-03 00:00:00.000,"-34.038034,151.114597"
5548,"2200-Bankstown",27662,"Bankstown Hospital School","Paediatric Unit Gallipoli St","Bankstown","2200","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","9722 8063","banksthos-s.school@det.nsw.edu.au","9722 8068","N",-33.933446,151.021069,2017-07-03 00:00:00.000,"-33.933446,151.021069"
5550,"2650-Wagga Wagga",16294,"Willans Hill School","Lord Baden Powell Drive","Wagga Wagga","2650","66","11","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6925 1076","willanshil-s.school@det.nsw.edu.au","6925 3871","N",-35.126266,147.369416,2017-07-03 00:00:00.000,"-35.126266,147.369416"
5551,"2500-Wollongong",27663,"Illawarra Hospital School","Level 3 Childrens Ward Wollongong Hospital Loftus Street","Wollongong","2500","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","4222 5218","illawarhos-s.school@det.nsw.edu.au","4226 5105","N",-34.424793,150.883935,2017-07-03 00:00:00.000,"-34.424793,150.883935"
5556,"2170-Liverpool",27669,"Liverpool Hospital School","Elizabeth St","Liverpool","2170","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","8738 5660","liverplhos-s.school@det.nsw.edu.au","8738 5659","N",-33.919912,150.931084,2017-07-03 00:00:00.000,"-33.919912,150.931084"
5558,"2305-New Lambton Heights",27664,"John Hunter Hospital School","Ward J2 John Hunter Children's Hospital Lookout Road NEW LAMBTON HEIGHTS NSW","New Lambton Heights","2305","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","4985 5090","johnhunter-s.school@det.nsw.edu.au","4921 3378","N",-32.921378,151.697398,2017-07-03 00:00:00.000,"-32.921378,151.697398"
5559,"2145-Westmead",16312,"Redbank School","Institute Rd","Westmead","2145","44","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9633 1030","redbank-s.school@det.nsw.edu.au","9687 1425","N",-33.800809,150.987659,2017-07-03 00:00:00.000,"-33.800809,150.987659"
5562,"2160-Merrylands",8142,"Fowler Road School","Cnr Fowler Road & Matthew Street","Merrylands","2160","52","13","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9681 4054","fowlerroad-s.school@det.nsw.edu.au","9892 2529","N",-33.841497,150.975533,2017-07-03 00:00:00.000,"-33.841497,150.975533"
5569,"2340-South Tamworth",16172,"Bullimbal School","18-36 Degance Street","South Tamworth","2340","48","29","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6762 8003","bullimbal-s.school@det.nsw.edu.au","6762 8007","N",-31.075417,150.9209,2017-07-03 00:00:00.000,"-31.075417,150.9209"
5575,"2232-Loftus",17881,"Cook School","Rawson Ave","Loftus","2232","22","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","8539 7155","cook-s.school@det.nsw.edu.au","8539 7462","N",-34.041709,151.052545,2017-07-03 00:00:00.000,"-34.041709,151.052545"
5577,"2830-Dubbo",17883,"Mian School","Bultje Street","Dubbo","2830","22","77","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","6884 8491","mian-s.school@det.nsw.edu.au","6882 9190","N",-32.251353,148.606555,2017-07-03 00:00:00.000,"-32.251353,148.606555"
5578,"2065-Naremburn",17884,"Naremburn School","250 Willoughby Rd","Naremburn","2065","26","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","9906 8498","naremburn-s.school@det.nsw.edu.au","9906 8410","N",-33.819372,151.200343,2017-07-03 00:00:00.000,"-33.819372,151.200343"
5579,"2100-Allambie",5853,"The Beach School","Malinya Rd","Allambie","2100","26","0","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","9905 9451","beach-s.school@det.nsw.edu.au","9905 9436","N",-33.772011,151.262488,2017-07-03 00:00:00.000,"-33.772011,151.262488"
5582,"2278-Wakefield",17887,"Wakefield School","School Rd","Wakefield","2278","23","43","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","4953 4072","wakefield-s.school@det.nsw.edu.au","4953 4082","N",-32.956712,151.56443,2017-07-03 00:00:00.000,"-32.956712,151.56443"
5583,"2165-Fairfield East",17888,"Verona School","135B Fairfield St","Fairfield East","2165","32","19","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","9721 0488","verona-s.school@det.nsw.edu.au","9721 1470","N",-33.868235,150.9709,2017-07-03 00:00:00.000,"-33.868235,150.9709"
5609,"2220-Hurstville",16298,"Woniora Road School","83-85 Woniora Rd","Hurstville","2220","40","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9580 6818","woniorard-s.school@det.nsw.edu.au","9580 6376","N",-33.971003,151.103173,2017-07-03 00:00:00.000,"-33.971003,151.103173"
5610,"2795-Bathurst",16200,"Carenne School","158 Browning St","Bathurst","2795","108","15","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6331 1753","carenne-s.school@det.nsw.edu.au","6332 3041","N",-33.426015,149.565755,2017-07-03 00:00:00.000,"-33.426015,149.565755"
5625,"2800-Orange",16157,"Anson Street School","94 Anson St","Orange","2800","104","18","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6362 4563","ansonst-s.school@det.nsw.edu.au","6361 7337","N",-33.296478,149.097489,2017-07-03 00:00:00.000,"-33.296478,149.097489"
5634,"2580-Goulburn",16285,"The Crescent School","Fitzroy St","Goulburn","2580","66","14","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","4821 3680","crescent-s.school@det.nsw.edu.au","4821 1224","N",-34.744593,149.710549,2017-07-03 00:00:00.000,"-34.744593,149.710549"
5637,"2148-Blacktown",16173,"Coreen School","Hereward Hwy","Blacktown","2148","57","39","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","9622 1095","coreen-s.school@det.nsw.edu.au","9831 6178","N",-33.77315,150.911039,2017-07-03 00:00:00.000,"-33.77315,150.911039"
5643,"2770-Blackett",6348,"Niland School","Niland Cres","Blackett","2770","57","26","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","9628 6885","niland-s.school@det.nsw.edu.au","9628 1550","N",-33.736791,150.813357,2017-07-03 00:00:00.000,"-33.736791,150.813357"
5650,"2145-Westmead",17889,"Palm Avenue School","Institute Rd","Westmead","2145","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Diagnostic remedial reading assesment","N","Coed","9687 0377","palmave-s.school@det.nsw.edu.au","9687 7288","N",-33.80257496,150.9851858,2017-07-03 00:00:00.000,"-33.80257496,150.9851858"
5653,"2640-North Albury",16282,"Wewak Street School","973 Wewak Street","North Albury","2640","59","15","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6040 6284","wewakst-s.school@det.nsw.edu.au","6040 2320","N",-36.058451,146.929575,2017-07-03 00:00:00.000,"-36.058451,146.929575"
5654,"2138-Concord West",16313,"Rivendell School","Thomas Walker Est  Hospital Rd","Concord West","2138","59","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9743 1075","rivendell-s.school@det.nsw.edu.au","9736 3784","N",-33.832948,151.09845,2017-07-03 00:00:00.000,"-33.832948,151.09845"
5667,"2570-Oakdale",24094,"Wooglemai Environmental Education Centre","Sheehys Creek Rd","Oakdale","2570","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4680 9483","wooglemai-e.school@det.nsw.edu.au","4680 9486","N",-34.134567,150.499162,2017-07-03 00:00:00.000,"-34.134567,150.499162"
5679,"2550-Kalaru",24077,"Bournda Environmental Education Centre","Bournda National Park","Kalaru","2550","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6494 5009","bournda-e.school@det.nsw.edu.au","6494 5011","N",-36.7908,149.92712,2017-07-03 00:00:00.000,"-36.7908,149.92712"
5680,"2350-Armidale",23762,"Thalgarrah Environmental Education Centre","Rockvale Rd","Armidale","2350","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6775 1736","thalgarrah-e.school@det.nsw.edu.au","6775 1681","N",-30.447933,151.82475,2017-07-03 00:00:00.000,"-30.447933,151.82475"
5681,"2830-Dubbo",24091,"Wambangalang Environmental Education Centre","Obley Rd","Dubbo","2830","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6887 7209","wambangala-e.school@det.nsw.edu.au","6887 7237","N",-32.48798,148.554792,2017-07-03 00:00:00.000,"-32.48798,148.554792"
5682,"2290-Dudley",24075,"Awabakal Environmental Education Centre","Boundary St","Dudley","2290","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4944 8233","awabakal-e.school@det.nsw.edu.au","4944 8154","N",-32.990629,151.716639,2017-07-03 00:00:00.000,"-32.990629,151.716639"
5683,"2480-Dorroughby",24081,"Dorroughby Environmental Education Centre","2101 Dunoon Rd","Dorroughby","2480","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6689 5286","dorroughby-e.school@det.nsw.edu.au","6689 5042","N",-28.656556,153.35174,2017-07-03 00:00:00.000,"-28.656556,153.35174"
5685,"2380-Gunnedah",16186,"G S Kidd Memorial School","37 Lincoln st","Gunnedah","2380","37","27","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6741 5200","gskiddmem-s.school@det.nsw.edu.au","6742 4120","N",-30.991687,150.252499,2017-07-03 00:00:00.000,"-30.991687,150.252499"
5686,"2290-Gateshead",8741,"Lakeside School","40-44 Coral Crescent","Gateshead","2290","42","24","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","4943 8999","lakeside-s.school@det.nsw.edu.au","4943 4022","N",-32.983678,151.692016,2017-07-03 00:00:00.000,"-32.983678,151.692016"
5687,"2323-Metford",16280,"Hunter River Community School","17 Melaleuca Drive","Metford","2323","65","18","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","4933 5844","hunterrivc-s.school@det.nsw.edu.au","4933 5557","N",-32.765018,151.612507,2017-07-03 00:00:00.000,"-32.765018,151.612507"
5689,"2480-Lismore",16296,"Wilson Park School","Wyrallah Rd","Lismore","2480","58","31","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6621 7937","wilsonpark-s.school@det.nsw.edu.au","6622 0680","N",-28.831923,153.293313,2017-07-03 00:00:00.000,"-28.831923,153.293313"
5690,"2765-Maraylya",24085,"Longneck Lagoon Environmental Education Centre","Whitmore Rd","Maraylya","2765","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4573 6323","longneck-e.school@det.nsw.edu.au","4573 6534","N",-33.576219,150.892806,2017-07-03 00:00:00.000,"-33.576219,150.892806"
5691,"2232-Audley Heights",24089,"Royal National Park Environmental Education Centre","Farnell Ave","Audley Heights","2232","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","9542 1951","royalnatpk-e.school@det.nsw.edu.au","9545 4830","N",-34.06282,151.057682,2017-07-03 00:00:00.000,"-34.06282,151.057682"
5694,"2756-Sackville North",24078,"Brewongle Environmental Education Centre","587 Chapel Hill Road","Sackville North","2756","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4579 1136","brewongle-e.school@det.nsw.edu.au","4579 1072","N",-33.48167,150.891511,2017-07-03 00:00:00.000,"-33.48167,150.891511"
5701,"2298-Waratah",16194,"Newcastle Middle School","Christo Rd","Waratah","2298","48","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","4960 2122","newcastlem-s.school@det.nsw.edu.au","4967 5920","N",-32.90943,151.720351,2017-07-03 00:00:00.000,"-32.90943,151.720351"
5711,"2650-Wagga Wagga",16315,"Shepherds Park School","129 Fernleigh Rd","Wagga Wagga","2650","38","58","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Juvenile Justice establishment","N","Boys","6921 0195","shepherds-s.school@det.nsw.edu.au","6931 4360","N",-35.130108,147.344225,2017-07-03 00:00:00.000,"-35.130108,147.344225"
5714,"2077-Bobbin Head",24083,"Gibberagong Environmental Education Centre","c/- Ku-ring-gai Chase National Park","Bobbin Head","2077","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","9457 8245","gibberagon-e.school@det.nsw.edu.au","9457 8182","N",-33.667445,151.14174,2017-07-03 00:00:00.000,"-33.667445,151.14174"
5723,"2284-Booragul",17532,"Five Islands School","14 Marmong Street","Booragul","2284","38","21","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","49530145","fiveis-s.school@det.nsw.edu.au","49530166","N",-32.974054,151.611684,2017-07-03 00:00:00.000,"-32.974054,151.611684"
5730,"2705-Leeton",10616,"Gralee School","Yanco Ave","Leeton","2705","21","38","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6953 3350","gralee-s.school@det.nsw.edu.au","6953 5192","N",-34.563497,146.412229,2017-07-03 00:00:00.000,"-34.563497,146.412229"
5731,"2453-Cascade",24080,"Cascade Environmental Education Centre","Coramba Rd","Cascade","2453","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6657 4188","cascade-e.school@det.nsw.edu.au","6657 4117","N",-30.233457,152.789665,2017-07-03 00:00:00.000,"-30.233457,152.789665"
5732,"2357-Coonabarabran",24092,"Warrumbungle National Park Environmental Education Centre","Warrumbungle National Park","Coonabarabran","2357","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6825 4302","warrumbung-e.school@det.nsw.edu.au","6825 4304","Y",-31.25459,148.981077,2017-07-03 00:00:00.000,"-31.25459,148.981077"
5734,"2650-Wagga Wagga",24088,"Riverina Environmental Education Centre","Cnr Sturt & Olympic Highway","Wagga Wagga","2650","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6932 9134","riverina-e.school@det.nsw.edu.au","6931 5084","N",-35.124919,147.316837,2017-07-03 00:00:00.000,"-35.124919,147.316837"
5736,"2794-Cowra",16190,"Holman Place School","8 Holman Place","Cowra","2794","33","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Medium / High Support needs","N","Coed","6342 2301","holmanplac-s.school@det.nsw.edu.au","6341 1265","N",-33.824253,148.694013,2017-07-03 00:00:00.000,"-33.824253,148.694013"
5738,"2289-Kotara",9036,"Kotara School","Seaview & Park Aves","Kotara","2289","28","21","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","4957 3274","kotara-s.school@det.nsw.edu.au","4956 1734","N",-32.94283,151.700379,2017-07-03 00:00:00.000,"-32.94283,151.700379"
5740,"2250-Gosford",24090,"Rumbalara Environmental Education Centre","Donnison St","Gosford","2250","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4324 7200","rumbalara-e.school@det.nsw.edu.au","4323 7451","N",-33.428082,151.347464,2017-07-03 00:00:00.000,"-33.428082,151.347464"
5741,"2231-Kurnell",24076,"Botany Bay Environmental Education Centre","Botany Bay National Park","Kurnell","2231","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","9668 2070","botanybay-e.school@det.nsw.edu.au","9668 2080","N",-34.003706,151.221169,2017-07-03 00:00:00.000,"-34.003706,151.221169"
5743,"2529-Dunmore",24084,"Illawarra Environmental Education Centre","Killalea Drive","Dunmore","2529","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4237 6100","illawarra-e.school@det.nsw.edu.au","4237 6122","N",-34.610625,150.854786,2017-07-03 00:00:00.000,"-34.610625,150.854786"
5744,"2640-North Albury",16221,"Kandeer School","412 Fallon St","North Albury","2640","19","47","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","6025 2832","kandeer-s.school@det.nsw.edu.au","6040 1143","N",-36.062278,146.927949,2017-07-03 00:00:00.000,"-36.062278,146.927949"
5745,"2000-Millers Point",24086,"Observatory Hill Environmental Education Centre","Upper Fort St Observatory Hill","Millers Point","2000","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","9247 7321","observhill-e.school@det.nsw.edu.au","9247 4787","N",-33.860863,151.204832,2017-07-03 00:00:00.000,"-33.860863,151.204832"
5748,"2167-Glenfield",16152,"Ajuga School","Quarter Sessions Road","Glenfield","2167","40","18","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Emotional disturbance","N","Coed","9829 1050","ajuga-s.school@det.nsw.edu.au","9829 1768","N",-33.969521,150.878033,2017-07-03 00:00:00.000,"-33.969521,150.878033"
5750,"2852-Gulgong",23688,"Red Hill Environmental Education Centre","Saunders Ave","Gulgong","2852","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","6374 2558","redhill-e.school@det.nsw.edu.au","6374 2560","N",-32.364632,149.536274,2017-07-03 00:00:00.000,"-32.364632,149.536274"
5751,"2145-Westmead",27665,"The Childrens Hospital School","Hawkesbury Rd & Hainsworth St","Westmead","2145","NA","NA","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Hospital School","N","Coed","9845 2813","childhosp-s.school@det.nsw.edu.au","9845 2837","N",-33.802243,150.991834,2017-07-03 00:00:00.000,"-33.802243,150.991834"
5752,"2749-Castlereagh",24087,"Penrith Lakes Environmental Education Centre","89-151 Old Castlereagh Road","Castlereagh","2749","NA","NA","NA",-1,"Environmental Education Centre","N","Comprehensive","Environmental Education Centre (formerly Field Studies Centres)","N","Coed","4730 3630","penritlake-e.school@det.nsw.edu.au","4730 3662","N",-33.728553,150.686511,2017-07-03 00:00:00.000,"-33.728553,150.686511"
5753,"2560-Campbelltown",16642,"Lomandra School","Beverley Rd","Campbelltown","2560","63","24","NA",-1,"Schools for Specific Purposes","N","Comprehensive","Behaviour Disorder","N","Coed","4627 2096","lomandra-s.school@det.nsw.edu.au","4627 1455","N",-34.06173,150.824344,2017-07-03 00:00:00.000,"-34.06173,150.824344"
